MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20100803,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-03,2010-08-09,1
20100727,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-27,2010-08-02,1
20100720,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-20,2010-07-26,1
20100713,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-13,2010-07-19,1
20100706,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-06,2010-07-12,1
20100629,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-29,2010-07-05,1
20100622,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-22,2010-06-28,1
20100615,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-15,2010-06-21,1
20100608,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-08,2010-06-14,1
20100601,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-01,2010-06-07,1
20100525,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-25,2010-05-31,1
20100518,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-18,2010-05-24,1
20100511,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-11,2010-05-17,1
20100504,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-04,2010-05-10,1
20100427,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-27,2010-05-03,1
20100420,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-20,2010-04-26,1
20100413,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,1
20100406,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,1
20100330,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,1
20100323,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,1
20100316,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,1
20100309,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,1
20100302,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,1
20100223,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,1
20100216,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,1
20100209,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,1
20100202,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,1
20100126,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,1
20100119,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,1
20100112,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,1
20100105,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,1
20091229,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091222,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-22,2009-12-28,1
20091215,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-15,2009-12-21,1
20091208,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-08,2009-12-14,1
20091201,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-01,2009-12-07,1
20091124,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-11-24,2009-11-30,1
20091117,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-11-17,2009-11-23,1
20091110,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-11-10,2009-11-16,1
20091103,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-11-03,2009-11-09,1
20091027,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-27,2009-11-02,1
20091020,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-20,2009-10-26,1
20091013,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-13,2009-10-19,1
20091006,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-06,2009-10-12,1
20090929,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-29,2009-10-05,1
20090922,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-22,2009-09-28,1
20090915,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-15,2009-09-21,1
20090908,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-08,2009-09-14,1
20090901,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-01,2009-09-07,1
20090825,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-25,2009-08-31,1
20090818,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-18,2009-08-24,1
20090811,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-11,2009-08-17,1
20090804,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-04,2009-08-10,1
20090728,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-28,2009-08-03,1
20090721,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-21,2009-07-27,1
20090714,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-14,2009-07-20,1
20090707,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-07,2009-07-13,1
20090630,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-30,2009-07-06,1
20090623,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-23,2009-06-29,1
20090616,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-16,2009-06-22,1
20090609,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-09,2009-06-15,1
20090602,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-02,2009-06-08,1
20090526,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-05-26,2009-06-01,1
20090519,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-05-19,2009-05-25,1
20090512,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-05-12,2009-05-18,1
20090505,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-05-05,2009-05-11,1
20090428,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-04-28,2009-05-04,1
20090421,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-04-21,2009-04-27,1
20090414,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-04-14,2009-04-20,1
20090407,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-04-07,2009-04-13,1
20090331,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-03-31,2009-04-06,1
20090324,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-03-24,2009-03-30,1
20090317,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-03-17,2009-03-23,1
20090310,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-03-10,2009-03-16,1
20090303,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-03-03,2009-03-09,1
20090224,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-02-24,2009-03-02,1
20090217,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-02-17,2009-02-23,1
20090210,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-02-10,2009-02-16,1
20090203,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-02-03,2009-02-09,1
20090127,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-01-27,2009-02-02,1
20090120,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-01-20,2009-01-26,1
20090113,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-01-13,2009-01-19,1
20090106,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2009-01-06,2009-01-12,1
20081230,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-30,2009-01-05,1
20081223,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-23,2008-12-29,1
20081216,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-16,2008-12-22,1
20081209,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-09,2008-12-15,1
20081202,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-02,2008-12-08,1
20081125,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-25,2008-12-01,1
20081118,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,1
20081111,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,1
20081104,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,1
20081028,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,1
20081021,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,1
20081014,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,1
20081007,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,1
20080930,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,1
20080923,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,1
20080916,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,1
20080909,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,1
20080902,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080826,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080819,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080812,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080805,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080729,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080722,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080715,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080708,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080701,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080624,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080617,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080610,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080603,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080527,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080520,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080513,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080506,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080429,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080422,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-22,2008-04-28,1
20080415,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,1
20080408,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,1
20080401,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,1
20080325,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,1
20080318,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,1
20080311,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,1
20080304,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,1
20080226,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,1
20080219,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,1
20080212,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,1
20080205,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,1
20080129,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,1
20080122,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,1
20080115,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,1
20080108,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,1
20080101,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-01,2008-01-07,1
20071225,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-12-25,2007-12-31,1
20071218,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-12-18,2007-12-24,1
20071211,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-12-11,2007-12-17,1
20071204,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-12-04,2007-12-10,1
20071127,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-11-27,2007-12-03,1
20071120,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-11-20,2007-11-26,1
20071113,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-11-13,2007-11-19,1
20071106,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-11-06,2007-11-12,1
20071030,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-10-30,2007-11-05,1
20071023,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-10-23,2007-10-29,1
20071016,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-10-16,2007-10-22,1
20071009,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-10-09,2007-10-15,1
20071002,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-10-02,2007-10-08,1
20070925,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-09-25,2007-10-01,1
20070918,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-09-18,2007-09-24,1
20070911,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-09-11,2007-09-17,1
20070904,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-09-04,2007-09-10,1
20070828,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-28,2007-09-03,1
20070821,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-21,2007-08-27,1
20070814,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-14,2007-08-20,1
20070807,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-07,2007-08-13,1
20070731,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-07-31,2007-08-06,1
20070724,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-07-24,2007-07-30,1
20070717,17031,Cook County,IL,46.95,53.05,0.00,0.00,0.00,0.00,2007-07-17,2007-07-23,1
20070710,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-07-10,2007-07-16,1
20070703,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-07-03,2007-07-09,1
20070626,17031,Cook County,IL,48.94,51.06,0.00,0.00,0.00,0.00,2007-06-26,2007-07-02,1
20070619,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,1
20070612,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,1
20070605,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-05,2007-06-11,1
20070529,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-05-29,2007-06-04,1
20070522,17031,Cook County,IL,100.00,0.00,0.00,0.00,0.00,0.00,2007-05-22,2007-05-28,1
